time	V(vout)
8.553245303012447e-08	1.262835e-01
8.555644206591836e-08	1.262835e-01
8.560442013750614e-08	1.262836e-01
8.561641465540308e-08	1.262836e-01
8.564040369119697e-08	1.262836e-01
8.568838176278476e-08	1.262837e-01
8.570037628068170e-08	1.262837e-01
8.572436531647559e-08	1.262837e-01
8.577234338806338e-08	1.262838e-01
8.578433790596032e-08	1.262838e-01
8.580832694175421e-08	1.262838e-01
8.585630501334199e-08	1.262839e-01
8.586829953123893e-08	1.262839e-01
8.589228856703282e-08	1.262839e-01
8.594026663862061e-08	1.262840e-01
8.595226115651755e-08	1.262840e-01
8.597625019231144e-08	1.262841e-01
8.602422826389923e-08	1.262841e-01
8.603622278179617e-08	1.262841e-01
8.606021181759006e-08	1.262842e-01
8.610818988917784e-08	1.262842e-01
8.612018440707478e-08	1.262843e-01
8.614417344286867e-08	1.262843e-01
8.619215151445646e-08	1.262843e-01
8.620414603235340e-08	1.262844e-01
8.622813506814729e-08	1.262844e-01
8.627611313973508e-08	1.262845e-01
8.628810765763202e-08	1.262845e-01
8.631209669342591e-08	1.262845e-01
8.636007476501369e-08	1.262846e-01
8.637206928291063e-08	1.262846e-01
8.639605831870452e-08	1.262846e-01
8.644403639029231e-08	1.262847e-01
8.645603090818925e-08	1.262847e-01
8.648001994398314e-08	1.262847e-01
8.652799801557093e-08	1.262848e-01
8.653999253346787e-08	1.262848e-01
8.656398156926176e-08	1.262848e-01
8.661195964084954e-08	1.262849e-01
