time	V(signal)	V(vout)
4.927501463639887e-06	3.091524e-02	1.780507e+00
4.947032713639887e-06	3.091524e-02	1.780519e+00
4.966563963639887e-06	3.091524e-02	1.780529e+00
4.986095213639888e-06	3.091524e-02	1.780540e+00
5.005626463639888e-06	3.091524e-02	1.780550e+00
5.025157713639888e-06	3.091524e-02	1.780559e+00
5.044688963639888e-06	3.091524e-02	1.780567e+00
5.064220213639888e-06	3.091524e-02	1.780576e+00
5.083751463639888e-06	3.091524e-02	1.780583e+00
5.103282713639888e-06	3.091524e-02	1.780591e+00
5.122813963639888e-06	3.091524e-02	1.780597e+00
5.142345213639888e-06	3.091524e-02	1.780604e+00
5.161876463639888e-06	3.091524e-02	1.780610e+00
5.181407713639888e-06	3.091524e-02	1.780616e+00
5.200938963639888e-06	3.091524e-02	1.780621e+00
5.220470213639888e-06	3.091524e-02	1.780626e+00
5.240001463639888e-06	3.091524e-02	1.780631e+00
5.259532713639888e-06	3.091524e-02	1.780635e+00
5.279063963639888e-06	3.091524e-02	1.780640e+00
5.298595213639888e-06	3.091524e-02	1.780643e+00
5.318126463639888e-06	3.091524e-02	1.780647e+00
5.337657713639888e-06	3.091524e-02	1.780651e+00
5.357188963639889e-06	3.091524e-02	1.780654e+00
5.376720213639889e-06	3.091524e-02	1.780657e+00
5.396251463639889e-06	3.091524e-02	1.780660e+00
5.415782713639889e-06	3.091524e-02	1.780663e+00
5.435313963639889e-06	3.091524e-02	1.780666e+00
5.454845213639889e-06	3.091524e-02	1.780668e+00
5.474376463639889e-06	3.091524e-02	1.780670e+00
5.493907713639889e-06	3.091524e-02	1.780672e+00
5.513438963639889e-06	3.091524e-02	1.780674e+00
5.532970213639889e-06	3.091524e-02	1.780676e+00
5.552501463639889e-06	3.091524e-02	1.780678e+00
5.572032713639889e-06	3.091524e-02	1.780680e+00
5.591563963639889e-06	3.091524e-02	1.780681e+00
5.611095213639889e-06	3.091524e-02	1.780683e+00
5.630626463639889e-06	3.091524e-02	1.780684e+00
5.650157713639889e-06	3.091524e-02	1.780686e+00
5.669688963639889e-06	3.091524e-02	1.780687e+00
5.689220213639889e-06	3.091524e-02	1.780688e+00
5.708751463639889e-06	3.091524e-02	1.780689e+00
5.728282713639889e-06	3.091524e-02	1.780690e+00
5.747813963639890e-06	3.091524e-02	1.780691e+00
5.767345213639890e-06	3.091524e-02	1.780692e+00
5.786876463639890e-06	3.091524e-02	1.780693e+00
5.806407713639890e-06	3.091524e-02	1.780694e+00
5.825938963639890e-06	3.091524e-02	1.780694e+00
5.845470213639890e-06	3.091524e-02	1.780695e+00
5.865001463639890e-06	3.091524e-02	1.780696e+00
5.884532713639890e-06	3.091524e-02	1.780697e+00
5.904063963639890e-06	3.091524e-02	1.780697e+00
5.923595213639890e-06	3.091524e-02	1.780698e+00
5.943126463639890e-06	3.091524e-02	1.780698e+00
5.962657713639890e-06	3.091524e-02	1.780699e+00
5.982188963639890e-06	3.091524e-02	1.780699e+00
6.001720213639890e-06	3.091524e-02	1.780700e+00
6.009999999999999e-06	3.091524e-02	1.780700e+00
6.019999999999999e-06	-1.074843e-04	1.780292e+00
6.021174745216287e-06	-1.074844e-04	1.780171e+00
6.023524235648862e-06	-1.074844e-04	1.779881e+00
6.028223216514013e-06	-1.074838e-04	1.779024e+00
6.032594844870586e-06	-1.074844e-04	1.777930e+00
6.038849989194506e-06	-1.074842e-04	1.775946e+00
6.040071191291403e-06	-1.074847e-04	1.775496e+00
6.042513595485199e-06	-1.074847e-04	1.774564e+00
6.047398403872791e-06	-1.074842e-04	1.772503e+00
6.057168020647974e-06	-1.074840e-04	1.767634e+00
6.076699270647974e-06	-1.074840e-04	1.755144e+00
6.096230520647974e-06	-1.074840e-04	1.739332e+00
6.115761770647974e-06	-1.074839e-04	1.720629e+00
6.135293020647974e-06	-1.074839e-04	1.699422e+00
6.154824270647974e-06	-1.074839e-04	1.676062e+00
6.174355520647974e-06	-1.074839e-04	1.650861e+00
6.193886770647974e-06	-1.074839e-04	1.624099e+00
6.213418020647975e-06	-1.074839e-04	1.596031e+00
6.232949270647975e-06	-1.074840e-04	1.566882e+00
6.252480520647975e-06	-1.074840e-04	1.536857e+00
