time	V(signal)	V(vout)
1.252520061139319e-06	4.522109e-03	1.884709e-01
1.252771028830752e-06	4.526407e-03	1.885152e-01
1.253272964213617e-06	4.535001e-03	1.886038e-01
1.254276834979346e-06	4.552181e-03	1.887818e-01
1.254527802670779e-06	4.556474e-03	1.888265e-01
1.255029738053644e-06	4.565058e-03	1.889160e-01
1.256033608819374e-06	4.582218e-03	1.890957e-01
1.256284576510806e-06	4.586506e-03	1.891408e-01
1.256786511893671e-06	4.595080e-03	1.892311e-01
1.257790382659401e-06	4.612220e-03	1.894124e-01
1.258041350350833e-06	4.616503e-03	1.894579e-01
1.258543285733698e-06	4.625067e-03	1.895490e-01
1.259547156499428e-06	4.642187e-03	1.897320e-01
1.259798124190861e-06	4.646465e-03	1.897779e-01
1.260300059573726e-06	4.655019e-03	1.898699e-01
1.261303930339455e-06	4.672120e-03	1.900546e-01
1.261554898030888e-06	4.676393e-03	1.901009e-01
1.262056833413753e-06	4.684937e-03	1.901937e-01
1.263060704179483e-06	4.702018e-03	1.903800e-01
1.263311671870915e-06	4.706286e-03	1.904267e-01
1.263813607253780e-06	4.714821e-03	1.905203e-01
1.264817478019510e-06	4.731881e-03	1.907083e-01
1.265068445710942e-06	4.736144e-03	1.907555e-01
1.265570381093807e-06	4.744669e-03	1.908499e-01
1.266574251859537e-06	4.761710e-03	1.910395e-01
1.266825219550970e-06	4.765968e-03	1.910871e-01
1.267327154933835e-06	4.774483e-03	1.911824e-01
1.268331025699564e-06	4.791504e-03	1.913736e-01
1.268581993390997e-06	4.795758e-03	1.914216e-01
1.269083928773862e-06	4.804262e-03	1.915177e-01
1.270087799539592e-06	4.821264e-03	1.917107e-01
1.270338767231024e-06	4.825512e-03	1.917591e-01
1.270840702613889e-06	4.834007e-03	1.918560e-01
1.271844573379619e-06	4.850989e-03	1.920506e-01
1.272095541071052e-06	4.855233e-03	1.920994e-01
1.272597476453917e-06	4.863718e-03	1.921972e-01
1.273601347219646e-06	4.880680e-03	1.923934e-01
1.273852314911079e-06	4.884919e-03	1.924426e-01
1.274354250293944e-06	4.893394e-03	1.925412e-01
1.275358121059674e-06	4.910337e-03	1.927391e-01
1.275609088751106e-06	4.914570e-03	1.927887e-01
1.276111024133971e-06	4.923036e-03	1.928882e-01
1.277114894899701e-06	4.939959e-03	1.930877e-01
1.277365862591133e-06	4.944188e-03	1.931378e-01
1.277867797973998e-06	4.952644e-03	1.932380e-01
1.278871668739728e-06	4.969547e-03	1.934392e-01
1.279122636431161e-06	4.973771e-03	1.934897e-01
1.279624571814026e-06	4.982217e-03	1.935908e-01
1.280628442579755e-06	4.999100e-03	1.937936e-01
1.280879410271188e-06	5.003319e-03	1.938445e-01
1.281381345654053e-06	5.011756e-03	1.939464e-01
1.282385216419783e-06	5.028620e-03	1.941509e-01
1.282636184111215e-06	5.032834e-03	1.942022e-01
1.283138119494080e-06	5.041260e-03	1.943049e-01
1.284141990259810e-06	5.058105e-03	1.945111e-01
1.284392957951242e-06	5.062314e-03	1.945628e-01
1.284894893334107e-06	5.070731e-03	1.946664e-01
1.285898764099837e-06	5.087556e-03	1.948742e-01
1.286149731791270e-06	5.091761e-03	1.949263e-01
1.286651667174135e-06	5.100168e-03	1.950307e-01
1.287655537939865e-06	5.116974e-03	1.952401e-01
1.287906505631297e-06	5.121173e-03	1.952927e-01
1.288408441014162e-06	5.129570e-03	1.953979e-01
1.289412311779892e-06	5.146357e-03	1.956090e-01
1.289663279471324e-06	5.150551e-03	1.956620e-01
1.290165214854189e-06	5.158939e-03	1.957680e-01
1.291169085619919e-06	5.175706e-03	1.959808e-01
1.291420053311352e-06	5.179896e-03	1.960341e-01
1.291921988694217e-06	5.188273e-03	1.961410e-01
1.292925859459946e-06	5.205021e-03	1.963554e-01
1.293176827151379e-06	5.209206e-03	1.964092e-01
1.293678762534244e-06	5.217574e-03	1.965169e-01
1.294682633299974e-06	5.234302e-03	1.967329e-01
1.294933600991406e-06	5.238482e-03	1.967871e-01
1.295435536374271e-06	5.246840e-03	1.968956e-01
1.296439407140001e-06	5.263549e-03	1.971133e-01
1.296690374831433e-06	5.267724e-03	1.971679e-01
1.297192310214298e-06	5.276074e-03	1.972772e-01
1.298196180980028e-06	5.292763e-03	1.974966e-01
1.298447148671461e-06	5.296933e-03	1.975516e-01
1.298949084054326e-06	5.305273e-03	1.976618e-01
1.299952954820055e-06	5.321943e-03	1.978828e-01
1.300203922511488e-06	5.326108e-03	1.979382e-01
1.300705857894353e-06	5.334438e-03	1.980492e-01
1.301709728660083e-06	5.351089e-03	1.982718e-01
1.301960696351515e-06	5.355250e-03	1.983277e-01
1.302462631734380e-06	5.363570e-03	1.984395e-01
1.303466502500110e-06	5.380201e-03	1.986638e-01
1.303717470191542e-06	5.384357e-03	1.987200e-01
1.304219405574407e-06	5.392667e-03	1.988326e-01
1.305223276340137e-06	5.409280e-03	1.990585e-01
1.305474244031570e-06	5.413431e-03	1.991152e-01
1.305976179414435e-06	5.421732e-03	1.992286e-01
1.306980050180165e-06	5.438325e-03	1.994562e-01
1.307231017871597e-06	5.442471e-03	1.995133e-01
1.307732953254462e-06	5.450762e-03	1.996275e-01
1.308736824020192e-06	5.467336e-03	1.998568e-01
1.308987791711624e-06	5.471478e-03	1.999142e-01
1.309489727094489e-06	5.479759e-03	2.000293e-01
1.310493597860219e-06	5.496314e-03	2.002602e-01
1.310744565551652e-06	5.500451e-03	2.003181e-01
1.311246500934517e-06	5.508723e-03	2.004340e-01
1.312250371700246e-06	5.525258e-03	2.006664e-01
1.312501339391679e-06	5.529390e-03	2.007247e-01
1.313003274774544e-06	5.537653e-03	2.008414e-01
1.314007145540274e-06	5.554169e-03	2.010756e-01
1.314258113231706e-06	5.558297e-03	2.011343e-01
1.314760048614571e-06	5.566549e-03	2.012518e-01
1.315763919380301e-06	5.583047e-03	2.014876e-01
1.316014887071733e-06	5.587169e-03	2.015467e-01
1.316516822454598e-06	5.595413e-03	2.016650e-01
1.317520693220328e-06	5.611891e-03	2.019024e-01
1.317771660911761e-06	5.616009e-03	2.019619e-01
1.318273596294626e-06	5.624243e-03	2.020811e-01
1.319277467060355e-06	5.640702e-03	2.023201e-01
1.319528434751788e-06	5.644815e-03	2.023801e-01
1.320030370134653e-06	5.653039e-03	2.025000e-01
1.321034240900383e-06	5.669479e-03	2.027407e-01
1.321285208591815e-06	5.673587e-03	2.028010e-01
1.321787143974680e-06	5.681802e-03	2.029218e-01
1.322791014740410e-06	5.698224e-03	2.031641e-01
1.324798756271870e-06	5.731034e-03	2.036512e-01
1.328814239334789e-06	5.796525e-03	2.046344e-01
1.336845205460628e-06	5.926988e-03	2.066354e-01
1.352625561537988e-06	6.181344e-03	2.107107e-01
1.372156811537988e-06	6.492527e-03	2.160240e-01
1.391688061537988e-06	6.799740e-03	2.216339e-01
1.411219311537988e-06	7.103038e-03	2.275386e-01
1.430750561537988e-06	7.402472e-03	2.337350e-01
1.450281811537988e-06	7.698093e-03	2.402185e-01
1.469813061537988e-06	7.989952e-03	2.469841e-01
1.489344311537989e-06	8.278098e-03	2.540257e-01
1.508875561537989e-06	8.562581e-03	2.613365e-01
1.528406811537989e-06	8.843448e-03	2.689091e-01
1.547938061537989e-06	9.120748e-03	2.767358e-01
1.567469311537989e-06	9.394527e-03	2.848082e-01
1.587000561537989e-06	9.664832e-03	2.931178e-01
1.606531811537989e-06	9.931708e-03	3.016557e-01
1.626063061537989e-06	1.019520e-02	3.104128e-01
1.645594311537989e-06	1.045535e-02	3.193800e-01
1.665125561537989e-06	1.071221e-02	3.285479e-01
1.684656811537989e-06	1.096581e-02	3.379072e-01
1.704188061537989e-06	1.121620e-02	3.474484e-01
1.723719311537989e-06	1.146342e-02	3.571622e-01
1.743250561537989e-06	1.170752e-02	3.670392e-01
1.762781811537989e-06	1.194852e-02	3.770703e-01
1.782313061537989e-06	1.218648e-02	3.872461e-01
1.801844311537989e-06	1.242143e-02	3.975578e-01
1.821375561537989e-06	1.265342e-02	4.079963e-01
1.840906811537989e-06	1.288247e-02	4.185529e-01
1.860438061537989e-06	1.310863e-02	4.292190e-01
1.879969311537990e-06	1.333194e-02	4.399862e-01
1.899500561537990e-06	1.355242e-02	4.508462e-01
1.919031811537990e-06	1.377013e-02	4.617910e-01
1.938563061537990e-06	1.398509e-02	4.728128e-01
1.958094311537990e-06	1.419733e-02	4.839039e-01
1.977625561537990e-06	1.440690e-02	4.950569e-01
1.997156811537990e-06	1.461383e-02	5.062646e-01
2.016688061537990e-06	1.481815e-02	5.175199e-01
2.036219311537990e-06	1.501990e-02	5.288162e-01
2.055750561537990e-06	1.521911e-02	5.401468e-01
2.075281811537990e-06	1.541580e-02	5.515053e-01
2.094813061537990e-06	1.561002e-02	5.628858e-01
2.114344311537990e-06	1.580180e-02	5.742822e-01
2.133875561537990e-06	1.599116e-02	5.856889e-01
2.153406811537990e-06	1.617814e-02	5.971005e-01
2.172938061537990e-06	1.636276e-02	6.085115e-01
2.192469311537990e-06	1.654507e-02	6.199170e-01
2.212000561537990e-06	1.672508e-02	6.313120e-01
2.231531811537990e-06	1.690282e-02	6.426920e-01
2.251063061537991e-06	1.707833e-02	6.540524e-01
2.270594311537991e-06	1.725164e-02	6.653891e-01
2.290125561537991e-06	1.742276e-02	6.766978e-01
2.309656811537991e-06	1.759174e-02	6.879748e-01
2.329188061537991e-06	1.775859e-02	6.992161e-01
2.348719311537991e-06	1.792335e-02	7.104184e-01
2.368250561537991e-06	1.808603e-02	7.215782e-01
2.387781811537991e-06	1.824668e-02	7.326924e-01
2.407313061537991e-06	1.840530e-02	7.437579e-01
2.426844311537991e-06	1.856194e-02	7.547718e-01
2.446375561537991e-06	1.871660e-02	7.657313e-01
2.465906811537991e-06	1.886933e-02	7.766339e-01
2.485438061537991e-06	1.902013e-02	7.874770e-01
2.504969311537991e-06	1.916905e-02	7.982585e-01
2.524500561537991e-06	1.931609e-02	8.089761e-01
2.544031811537991e-06	1.946129e-02	8.196278e-01
2.563563061537991e-06	1.960467e-02	8.302117e-01
2.583094311537991e-06	1.974625e-02	8.407260e-01
2.602625561537991e-06	1.988606e-02	8.511689e-01
2.622156811537991e-06	2.002411e-02	8.615389e-01
2.641688061537992e-06	2.016042e-02	8.718347e-01
2.661219311537992e-06	2.029503e-02	8.820548e-01
2.680750561537992e-06	2.042795e-02	8.921979e-01
2.700281811537992e-06	2.055920e-02	9.022630e-01
2.719813061537992e-06	2.068881e-02	9.122489e-01
2.739344311537992e-06	2.081680e-02	9.221547e-01
2.758875561537992e-06	2.094317e-02	9.319795e-01
2.778406811537992e-06	2.106797e-02	9.417225e-01
2.797938061537992e-06	2.119119e-02	9.513831e-01
2.817469311537992e-06	2.131288e-02	9.609604e-01
2.837000561537992e-06	2.143304e-02	9.704540e-01
2.856531811537992e-06	2.155169e-02	9.798635e-01
2.876063061537992e-06	2.166886e-02	9.891883e-01
2.895594311537992e-06	2.178456e-02	9.984280e-01
2.915125561537992e-06	2.189881e-02	1.007582e+00
2.934656811537992e-06	2.201162e-02	1.016651e+00
2.954188061537992e-06	2.212303e-02	1.025634e+00
2.973719311537992e-06	2.223304e-02	1.034532e+00
2.993250561537992e-06	2.234167e-02	1.043343e+00
3.012781811537993e-06	2.244894e-02	1.052068e+00
3.032313061537993e-06	2.255486e-02	1.060707e+00
3.051844311537993e-06	2.265946e-02	1.069260e+00
3.071375561537993e-06	2.276275e-02	1.077728e+00
3.090906811537993e-06	2.286474e-02	1.086109e+00
3.110438061537993e-06	2.296546e-02	1.094405e+00
3.129969311537993e-06	2.306492e-02	1.102616e+00
3.149500561537993e-06	2.316313e-02	1.110741e+00
3.169031811537993e-06	2.326011e-02	1.118782e+00
3.188563061537993e-06	2.335588e-02	1.126738e+00
3.208094311537993e-06	2.345044e-02	1.134609e+00
3.227625561537993e-06	2.354383e-02	1.142397e+00
3.247156811537993e-06	2.363604e-02	1.150102e+00
3.266688061537993e-06	2.372710e-02	1.157723e+00
3.286219311537993e-06	2.381702e-02	1.165262e+00
3.305750561537993e-06	2.390581e-02	1.172718e+00
3.325281811537993e-06	2.399350e-02	1.180093e+00
3.344813061537993e-06	2.408008e-02	1.187386e+00
3.364344311537993e-06	2.416558e-02	1.194599e+00
3.383875561537993e-06	2.425001e-02	1.201731e+00
3.403406811537994e-06	2.433339e-02	1.208784e+00
3.422938061537994e-06	2.441572e-02	1.215758e+00
3.442469311537994e-06	2.449702e-02	1.222653e+00
3.462000561537994e-06	2.457730e-02	1.229470e+00
3.481531811537994e-06	2.465658e-02	1.236210e+00
3.501063061537994e-06	2.473486e-02	1.242872e+00
3.520594311537994e-06	2.481217e-02	1.249459e+00
3.540125561537994e-06	2.488850e-02	1.255970e+00
3.559656811537994e-06	2.496389e-02	1.262406e+00
3.579188061537994e-06	2.503832e-02	1.268768e+00
3.598719311537994e-06	2.511183e-02	1.275056e+00
3.618250561537994e-06	2.518442e-02	1.281271e+00
3.637781811537994e-06	2.525610e-02	1.287413e+00
3.657313061537994e-06	2.532688e-02	1.293484e+00
3.676844311537994e-06	2.539678e-02	1.299483e+00
3.696375561537994e-06	2.546580e-02	1.305412e+00
3.715906811537994e-06	2.553396e-02	1.311271e+00
3.735438061537994e-06	2.560127e-02	1.317062e+00
3.754969311537994e-06	2.566773e-02	1.322783e+00
3.774500561537995e-06	2.573336e-02	1.328437e+00
3.794031811537995e-06	2.579817e-02	1.334023e+00
3.813563061537995e-06	2.586217e-02	1.339543e+00
3.833094311537995e-06	2.592537e-02	1.344998e+00
3.852625561537995e-06	2.598778e-02	1.350387e+00
3.872156811537995e-06	2.604941e-02	1.355711e+00
3.891688061537995e-06	2.611026e-02	1.360972e+00
3.911219311537995e-06	2.617036e-02	1.366170e+00
3.930750561537995e-06	2.622970e-02	1.371305e+00
3.950281811537995e-06	2.628830e-02	1.376378e+00
3.969813061537995e-06	2.634617e-02	1.381390e+00
3.989344311537995e-06	2.640331e-02	1.386341e+00
4.008875561537995e-06	2.645974e-02	1.391233e+00
4.028406811537995e-06	2.651547e-02	1.396065e+00
4.047938061537995e-06	2.657049e-02	1.400838e+00
4.067469311537995e-06	2.662483e-02	1.405554e+00
4.087000561537995e-06	2.667849e-02	1.410212e+00
4.106531811537995e-06	2.673147e-02	1.414814e+00
4.126063061537995e-06	2.678380e-02	1.419359e+00
4.145594311537995e-06	2.683547e-02	1.423849e+00
4.165125561537996e-06	2.688649e-02	1.428284e+00
4.184656811537996e-06	2.693688e-02	1.432665e+00
4.204188061537996e-06	2.698663e-02	1.436993e+00
4.223719311537996e-06	2.703576e-02	1.441267e+00
4.243250561537996e-06	2.708428e-02	1.445489e+00
4.262781811537996e-06	2.713219e-02	1.449659e+00
4.282313061537996e-06	2.717950e-02	1.453778e+00
4.301844311537996e-06	2.722622e-02	1.457847e+00
4.321375561537996e-06	2.727236e-02	1.461865e+00
4.340906811537996e-06	2.731792e-02	1.465834e+00
4.360438061537996e-06	2.736290e-02	1.469754e+00
4.379969311537996e-06	2.740733e-02	1.473626e+00
4.399500561537996e-06	2.745120e-02	1.477450e+00
4.419031811537996e-06	2.749452e-02	1.481226e+00
4.438563061537996e-06	2.753730e-02	1.484957e+00
4.458094311537996e-06	2.757954e-02	1.488641e+00
4.477625561537996e-06	2.762126e-02	1.492279e+00
4.497156811537996e-06	2.766245e-02	1.495873e+00
4.516688061537996e-06	2.770313e-02	1.499422e+00
4.536219311537997e-06	2.774330e-02	1.502927e+00
4.555750561537997e-06	2.778297e-02	1.506389e+00
4.575281811537997e-06	2.782214e-02	1.509808e+00
4.594813061537997e-06	2.786082e-02	1.513185e+00
4.614344311537997e-06	2.789902e-02	1.516520e+00
4.633875561537997e-06	2.793674e-02	1.519813e+00
4.653406811537997e-06	2.797399e-02	1.523065e+00
4.672938061537997e-06	2.801077e-02	1.526278e+00
4.692469311537997e-06	2.804710e-02	1.529450e+00
4.712000561537997e-06	2.808296e-02	1.532583e+00
4.731531811537997e-06	2.811838e-02	1.535677e+00
4.751063061537997e-06	2.815336e-02	1.538732e+00
4.770594311537997e-06	2.818790e-02	1.541750e+00
4.790125561537997e-06	2.822201e-02	1.544730e+00
4.809656811537997e-06	2.825569e-02	1.547673e+00
4.829188061537997e-06	2.828895e-02	1.550579e+00
4.848719311537997e-06	2.832179e-02	1.553450e+00
4.868250561537997e-06	2.835422e-02	1.556284e+00
4.887781811537997e-06	2.838625e-02	1.559083e+00
4.907313061537997e-06	2.841788e-02	1.561848e+00
4.926844311537998e-06	2.844911e-02	1.564577e+00
4.946375561537998e-06	2.847995e-02	1.567273e+00
4.965906811537998e-06	2.851040e-02	1.569936e+00
4.985438061537998e-06	2.854048e-02	1.572565e+00
5.004969311537998e-06	2.857017e-02	1.575161e+00
5.024500561537998e-06	2.859950e-02	1.577725e+00
5.044031811537998e-06	2.862846e-02	1.580257e+00
5.063563061537998e-06	2.865706e-02	1.582758e+00
5.083094311537998e-06	2.868530e-02	1.585227e+00
5.102625561537998e-06	2.871318e-02	1.587666e+00
5.122156811537998e-06	2.874072e-02	1.590074e+00
5.141688061537998e-06	2.876791e-02	1.592452e+00
5.161219311537998e-06	2.879477e-02	1.594800e+00
5.180750561537998e-06	2.882128e-02	1.597119e+00
5.200281811537998e-06	2.884747e-02	1.599409e+00
5.219813061537998e-06	2.887333e-02	1.601671e+00
5.239344311537998e-06	2.889886e-02	1.603904e+00
5.258875561537998e-06	2.892408e-02	1.606110e+00
5.278406811537998e-06	2.894898e-02	1.608288e+00
5.297938061537999e-06	2.897357e-02	1.610438e+00
5.317469311537999e-06	2.899785e-02	1.612562e+00
5.337000561537999e-06	2.902183e-02	1.614660e+00
5.356531811537999e-06	2.904551e-02	1.616731e+00
5.376063061537999e-06	2.906889e-02	1.618776e+00
5.395594311537999e-06	2.909198e-02	1.620796e+00
5.415125561537999e-06	2.911478e-02	1.622790e+00
5.434656811537999e-06	2.913729e-02	1.624760e+00
5.454188061537999e-06	2.915953e-02	1.626705e+00
5.473719311537999e-06	2.918148e-02	1.628626e+00
5.493250561537999e-06	2.920316e-02	1.630522e+00
5.512781811537999e-06	2.922457e-02	1.632395e+00
5.532313061537999e-06	2.924572e-02	1.634245e+00
5.551844311537999e-06	2.926659e-02	1.636071e+00
5.571375561537999e-06	2.928721e-02	1.637875e+00
5.590906811537999e-06	2.930757e-02	1.639656e+00
5.610438061537999e-06	2.932768e-02	1.641415e+00
5.629969311537999e-06	2.934753e-02	1.643152e+00
5.649500561537999e-06	2.936713e-02	1.644867e+00
5.669031811537999e-06	2.938649e-02	1.646561e+00
5.688563061538000e-06	2.940561e-02	1.648233e+00
5.708094311538000e-06	2.942449e-02	1.649885e+00
5.727625561538000e-06	2.944313e-02	1.651516e+00
5.747156811538000e-06	2.946154e-02	1.653127e+00
5.766688061538000e-06	2.947972e-02	1.654717e+00
5.786219311538000e-06	2.949767e-02	1.656288e+00
5.805750561538000e-06	2.951540e-02	1.657839e+00
5.825281811538000e-06	2.953290e-02	1.659370e+00
5.844813061538000e-06	2.955019e-02	1.660883e+00
5.864344311538000e-06	2.956726e-02	1.662376e+00
5.883875561538000e-06	2.958412e-02	1.663851e+00
5.903406811538000e-06	2.960076e-02	1.665308e+00
5.922938061538000e-06	2.961720e-02	1.666746e+00
5.942469311538000e-06	2.963343e-02	1.668166e+00
5.962000561538000e-06	2.964946e-02	1.669569e+00
5.981531811538000e-06	2.966529e-02	1.670954e+00
6.001063061538000e-06	2.968092e-02	1.672321e+00
6.009999999999999e-06	2.968801e-02	1.672941e+00
6.019999999999999e-06	2.959524e-02	1.673629e+00
6.029657381341292e-06	2.940903e-02	1.674284e+00
6.035612946981584e-06	2.929480e-02	1.674680e+00
6.042442652077399e-06	2.916435e-02	1.675123e+00
6.056102062269031e-06	2.890523e-02	1.675964e+00
6.058543468519031e-06	2.885920e-02	1.676106e+00
6.063426281019030e-06	2.876730e-02	1.676386e+00
6.073191906019030e-06	2.858437e-02	1.676912e+00
6.092723156019030e-06	2.822208e-02	1.677820e+00
6.112254406019030e-06	2.786445e-02	1.678506e+00
6.131785656019030e-06	2.751144e-02	1.678937e+00
6.151316906019030e-06	2.716297e-02	1.679086e+00
6.170848156019030e-06	2.681899e-02	1.678931e+00
6.190379406019030e-06	2.647944e-02	1.678453e+00
6.209910656019030e-06	2.614424e-02	1.677639e+00
6.229441906019030e-06	2.581335e-02	1.676477e+00
6.248973156019031e-06	2.548671e-02	1.674958e+00
6.268504406019031e-06	2.516425e-02	1.673077e+00
6.288035656019031e-06	2.484592e-02	1.670830e+00
6.307566906019031e-06	2.453167e-02	1.668216e+00
6.327098156019031e-06	2.422144e-02	1.665236e+00
6.346629406019031e-06	2.391518e-02	1.661891e+00
6.366160656019031e-06	2.361283e-02	1.658185e+00
6.385691906019031e-06	2.331434e-02	1.654121e+00
6.405223156019031e-06	2.301966e-02	1.649707e+00
6.424754406019031e-06	2.272874e-02	1.644948e+00
6.444285656019031e-06	2.244152e-02	1.639853e+00
6.463816906019031e-06	2.215797e-02	1.634428e+00
6.483348156019031e-06	2.187803e-02	1.628683e+00
6.502879406019031e-06	2.160165e-02	1.622627e+00
6.522410656019031e-06	2.132878e-02	1.616269e+00
6.541941906019031e-06	2.105939e-02	1.609620e+00
6.561473156019031e-06	2.079342e-02	1.602689e+00
6.581004406019031e-06	2.053083e-02	1.595487e+00
6.600535656019031e-06	2.027157e-02	1.588024e+00
6.620066906019032e-06	2.001560e-02	1.580311e+00
6.639598156019032e-06	1.976288e-02	1.572359e+00
6.659129406019032e-06	1.951336e-02	1.564178e+00
6.678660656019032e-06	1.926701e-02	1.555779e+00
6.698191906019032e-06	1.902378e-02	1.547172e+00
6.717723156019032e-06	1.878363e-02	1.538368e+00
6.737254406019032e-06	1.854652e-02	1.529377e+00
6.756785656019032e-06	1.831241e-02	1.520209e+00
6.776316906019032e-06	1.808126e-02	1.510875e+00
6.795848156019032e-06	1.785304e-02	1.501385e+00
6.815379406019032e-06	1.762770e-02	1.491748e+00
6.834910656019032e-06	1.740521e-02	1.481973e+00
6.854441906019032e-06	1.718553e-02	1.472071e+00
6.873973156019032e-06	1.696863e-02	1.462050e+00
6.893504406019032e-06	1.675446e-02	1.451919e+00
6.913035656019032e-06	1.654300e-02	1.441686e+00
6.932566906019032e-06	1.633421e-02	1.431361e+00
6.952098156019032e-06	1.612806e-02	1.420951e+00
6.971629406019032e-06	1.592450e-02	1.410465e+00
6.991160656019032e-06	1.572351e-02	1.399910e+00
7.010691906019033e-06	1.552506e-02	1.389293e+00
7.030223156019033e-06	1.532910e-02	1.378622e+00
7.049754406019033e-06	1.513562e-02	1.367904e+00
7.069285656019033e-06	1.494458e-02	1.357145e+00
7.088816906019033e-06	1.475594e-02	1.346353e+00
7.108348156019033e-06	1.456968e-02	1.335533e+00
7.127879406019033e-06	1.438576e-02	1.324692e+00
7.147410656019033e-06	1.420416e-02	1.313835e+00
7.166941906019033e-06	1.402484e-02	1.302967e+00
7.186473156019033e-06	1.384778e-02	1.292095e+00
7.206004406019033e-06	1.367295e-02	1.281224e+00
7.225535656019033e-06	1.350032e-02	1.270358e+00
7.245066906019033e-06	1.332986e-02	1.259502e+00
7.264598156019033e-06	1.316154e-02	1.248661e+00
7.284129406019033e-06	1.299534e-02	1.237839e+00
7.303660656019033e-06	1.283123e-02	1.227041e+00
7.323191906019033e-06	1.266918e-02	1.216269e+00
7.342723156019033e-06	1.250917e-02	1.205529e+00
7.362254406019033e-06	1.235117e-02	1.194823e+00
7.381785656019034e-06	1.219515e-02	1.184155e+00
7.401316906019034e-06	1.204110e-02	1.173528e+00
7.420848156019034e-06	1.188898e-02	1.162946e+00
7.440379406019034e-06	1.173877e-02	1.152411e+00
7.459910656019034e-06	1.159044e-02	1.141926e+00
7.479441906019034e-06	1.144398e-02	1.131494e+00
7.498973156019034e-06	1.129936e-02	1.121117e+00
7.518504406019034e-06	1.115655e-02	1.110797e+00
7.538035656019034e-06	1.101554e-02	1.100537e+00
7.557566906019034e-06	1.087629e-02	1.090339e+00
7.577098156019034e-06	1.073879e-02	1.080204e+00
7.596629406019034e-06	1.060302e-02	1.070135e+00
7.616160656019034e-06	1.046895e-02	1.060133e+00
7.635691906019033e-06	1.033657e-02	1.050200e+00
7.655223156019033e-06	1.020584e-02	1.040337e+00
7.674754406019032e-06	1.007675e-02	1.030545e+00
7.694285656019031e-06	9.949288e-03	1.020827e+00
7.713816906019030e-06	9.823419e-03	1.011182e+00
7.733348156019029e-06	9.699129e-03	1.001613e+00
7.752879406019029e-06	9.576398e-03	9.921200e-01
7.772410656019028e-06	9.455205e-03	9.827038e-01
7.791941906019027e-06	9.335532e-03	9.733655e-01
7.811473156019026e-06	9.217358e-03	9.641057e-01
7.831004406019025e-06	9.100667e-03	9.549251e-01
7.850535656019025e-06	8.985437e-03	9.458243e-01
7.870066906019024e-06	8.871653e-03	9.368038e-01
7.889598156019023e-06	8.759294e-03	9.278641e-01
7.909129406019022e-06	8.648343e-03	9.190056e-01
7.928660656019021e-06	8.538783e-03	9.102286e-01
7.948191906019021e-06	8.430595e-03	9.015332e-01
7.967723156019020e-06	8.323763e-03	8.929198e-01
7.987254406019019e-06	8.218270e-03	8.843886e-01
8.006785656019018e-06	8.114098e-03	8.759396e-01
8.026316906019017e-06	8.011230e-03	8.675728e-01
8.045848156019017e-06	7.909653e-03	8.592884e-01
8.065379406019016e-06	7.809347e-03	8.510862e-01
8.084910656019015e-06	7.710297e-03	8.429663e-01
8.104441906019014e-06	7.612488e-03	8.349283e-01
8.123973156019013e-06	7.515904e-03	8.269724e-01
8.143504406019013e-06	7.420530e-03	8.190982e-01
8.163035656019012e-06	7.326350e-03	8.113055e-01
8.182566906019011e-06	7.233350e-03	8.035941e-01
8.202098156019010e-06	7.141514e-03	7.959638e-01
8.221629406019009e-06	7.050828e-03	7.884141e-01
8.241160656019009e-06	6.961278e-03	7.809448e-01
8.260691906019008e-06	6.872849e-03	7.735556e-01
8.280223156019007e-06	6.785527e-03	7.662459e-01
8.299754406019006e-06	6.699298e-03	7.590155e-01
8.319285656019005e-06	6.614149e-03	7.518639e-01
8.338816906019005e-06	6.530066e-03	7.447907e-01
8.358348156019004e-06	6.447035e-03	7.377954e-01
8.377879406019003e-06	6.365045e-03	7.308775e-01
8.397410656019002e-06	6.284080e-03	7.240365e-01
8.416941906019002e-06	6.204128e-03	7.172719e-01
8.436473156019001e-06	6.125178e-03	7.105832e-01
8.456004406019000e-06	6.047216e-03	7.039699e-01
8.475535656018999e-06	5.970229e-03	6.974314e-01
8.495066906018998e-06	5.894206e-03	6.909671e-01
8.514598156018998e-06	5.819135e-03	6.845765e-01
8.534129406018997e-06	5.745003e-03	6.782591e-01
8.553660656018996e-06	5.671799e-03	6.720141e-01
8.573191906018995e-06	5.599511e-03	6.658410e-01
8.592723156018994e-06	5.528128e-03	6.597394e-01
8.612254406018994e-06	5.457638e-03	6.537083e-01
8.631785656018993e-06	5.388031e-03	6.477475e-01
8.651316906018992e-06	5.319294e-03	6.418560e-01
8.670848156018991e-06	5.251417e-03	6.360335e-01
8.690379406018990e-06	5.184391e-03	6.302791e-01
8.709910656018990e-06	5.118202e-03	6.245924e-01
8.729441906018989e-06	5.052842e-03	6.189727e-01
8.748973156018988e-06	4.988299e-03	6.134193e-01
8.768504406018987e-06	4.924565e-03	6.079316e-01
8.788035656018986e-06	4.861627e-03	6.025090e-01
8.807566906018986e-06	4.799477e-03	5.971509e-01
8.827098156018985e-06	4.738105e-03	5.918565e-01
8.846629406018984e-06	4.677501e-03	5.866252e-01
8.866160656018983e-06	4.617655e-03	5.814565e-01
8.885691906018982e-06	4.558557e-03	5.763497e-01
8.905223156018982e-06	4.500200e-03	5.713042e-01
8.924754406018981e-06	4.442572e-03	5.663193e-01
