TIME,CH1
1.3632e-05,1.33789
1.3636e-05,1.33992
1.3640e-05,1.33688
1.3644e-05,1.33703
1.3648e-05,1.33344
1.3652e-05,1.3332
1.3656e-05,1.33297
1.3660e-05,1.33336
1.3664e-05,1.33203
1.3668e-05,1.33141
1.3672e-05,1.32945
1.3676e-05,1.3243
1.3680e-05,1.32555
1.3684e-05,1.32047
1.3688e-05,1.32234
1.3692e-05,1.32117
1.3696e-05,1.32211
1.3700e-05,1.32023
1.3704e-05,1.31352
1.3708e-05,1.31602
1.3712e-05,1.31594
1.3716e-05,1.31508
1.3720e-05,1.31156
1.3724e-05,1.31008
1.3728e-05,1.30992
1.3732e-05,1.30828
1.3736e-05,1.30531
1.3740e-05,1.30711
1.3744e-05,1.30242
1.3748e-05,1.30359
1.3752e-05,1.29945
1.3756e-05,1.2968
1.3760e-05,1.29898
1.3764e-05,1.29445
1.3768e-05,1.29531
1.3772e-05,1.29531
1.3776e-05,1.29617
1.3780e-05,1.29398
1.3784e-05,1.29172
1.3788e-05,1.28539
1.3792e-05,1.29141
1.3796e-05,1.28609
1.3800e-05,1.28531
1.3804e-05,1.285
1.3808e-05,1.28078
1.3812e-05,1.28227
1.3816e-05,1.27891
1.3820e-05,1.2757
1.3824e-05,1.27687
1.3828e-05,1.27648
1.3832e-05,1.27984
1.3836e-05,1.2757
1.3840e-05,1.2718
1.3844e-05,1.26867
1.3848e-05,1.2718
1.3852e-05,1.26937
1.3856e-05,1.26828
1.3860e-05,1.26617
1.3864e-05,1.26594
1.3868e-05,1.26234
1.3872e-05,1.25789
1.3876e-05,1.26156
1.3880e-05,1.25859
1.3884e-05,1.25539
1.3888e-05,1.25664
1.3892e-05,1.25484
1.3896e-05,1.25461
1.3900e-05,1.25398
1.3904e-05,1.25289
1.3908e-05,1.25195
1.3912e-05,1.25313
1.3916e-05,1.24977
1.3920e-05,1.24617
1.3924e-05,1.24328
1.3928e-05,1.24594
1.3932e-05,1.24422
1.3936e-05,1.24328
1.3940e-05,1.2407
1.3944e-05,1.24219
1.3948e-05,1.23461
1.3952e-05,1.23773
1.3956e-05,1.23234
1.3960e-05,1.2325
1.3964e-05,1.23141
1.3968e-05,1.22906
1.3972e-05,1.22742
1.3976e-05,1.23148
1.3980e-05,1.23242
1.3984e-05,1.22594
1.3988e-05,1.22367
1.3992e-05,1.22648
1.3996e-05,1.22609
1.4000e-05,1.22687
1.4004e-05,1.21945
1.4008e-05,1.22234
1.4012e-05,1.21758
1.4016e-05,1.2125
1.4020e-05,1.21687
1.4024e-05,1.21453
1.4028e-05,1.21437
1.4032e-05,1.21008
1.4036e-05,1.2125
1.4040e-05,1.2093
1.4044e-05,1.2068
1.4048e-05,1.20703
1.4052e-05,1.20836
1.4056e-05,1.20953
1.4060e-05,1.205
1.4064e-05,1.20516
1.4068e-05,1.20203
1.4072e-05,1.20258
1.4076e-05,1.19898
1.4080e-05,1.2
1.4084e-05,1.19672
1.4088e-05,1.19445
1.4092e-05,1.19727
1.4096e-05,1.1943
1.4100e-05,1.19289
1.4104e-05,1.19031
1.4108e-05,1.18859
1.4112e-05,1.18797
1.4116e-05,1.18687
