Model,MDO32
-4.7700e-06,-0.00585938
-4.7680e-06,-0.00375
-4.7660e-06,-0.00320313
-4.7640e-06,-0.00429688
-4.7620e-06,-0.00695313
-4.7600e-06,-0.00648437
-4.7580e-06,-0.00601563
-4.7560e-06,-0.0078125
-4.7540e-06,-0.006875
-4.7520e-06,-0.00734375
-4.7500e-06,-0.00820313
-4.7480e-06,-0.00960938
-4.7460e-06,-0.005
-4.7440e-06,-0.00523438
-4.7420e-06,-0.00742188
-4.7400e-06,-0.00382813
-4.7380e-06,-0.00679688
-4.7360e-06,-0.0065625
-4.7340e-06,-0.00539063
-4.7320e-06,-0.00820313
-4.7300e-06,-0.0071875
-4.7280e-06,-0.003125
-4.7260e-06,-0.00960938
-4.7240e-06,-0.00148438
-4.7220e-06,-0.0065625
-4.7200e-06,-0.0059375
-4.7180e-06,-0.0053125
-4.7160e-06,-0.00515625
-4.7140e-06,-0.00726563
-4.7120e-06,-0.00609375
-4.7100e-06,-0.00554688
-4.7080e-06,-0.00390625
-4.7060e-06,-0.00578125
-4.7040e-06,0.00015625
-4.7020e-06,-0.0053125
-4.7000e-06,-0.0071875
-4.6980e-06,-0.00835938
-4.6960e-06,-0.00578125
-4.6940e-06,-0.00507813
-4.6920e-06,-0.005625
-4.6900e-06,-0.00617188
-4.6880e-06,-0.0025
-4.6860e-06,-0.00617188
-4.6840e-06,-0.00179688
-4.6820e-06,-0.00351563
-4.6800e-06,-0.00664063
-4.6780e-06,-0.00484375
-4.6760e-06,-0.0028125
-4.6740e-06,-0.00625
-4.6720e-06,-0.0100781
-4.6700e-06,-0.00476562
-4.6680e-06,-0.0111719
-4.6660e-06,-0.00492188
-4.6640e-06,-0.00210938
-4.6620e-06,-0.005
-4.6600e-06,-0.00257812
-4.6580e-06,-0.00570313
-4.6560e-06,-0.00453125
-4.6540e-06,-0.00273438
-4.6520e-06,-0.00835938
-4.6500e-06,-0.003125
-4.6480e-06,-0.00546875
-4.6460e-06,-0.00617188
-4.6440e-06,-0.00375
-4.6420e-06,-0.00445313
-4.6400e-06,-0.0075
-4.6380e-06,-0.0059375
-4.6360e-06,-0.00523438
-4.6340e-06,-0.0075
-4.6320e-06,-0.00945313
-4.6300e-06,-0.00554688
-4.6280e-06,-0.00203125
-4.6260e-06,-0.00570313
-4.6240e-06,-0.00507813
-4.6220e-06,-0.00570313
-4.6200e-06,-0.0078125
-4.6180e-06,-0.00664063
-4.6160e-06,-0.00445313
-4.6140e-06,-0.00367187
-4.6120e-06,-0.0059375
-4.6100e-06,-0.00492188
-4.6080e-06,-0.0059375
-4.6060e-06,-0.00320313
-4.6040e-06,-0.00789063
-4.6020e-06,-0.005625
-4.6000e-06,-0.00765625
-4.5980e-06,-0.00546875
-4.5960e-06,-0.00640625
-4.5940e-06,-0.00679688
-4.5920e-06,-0.0103906
-4.5900e-06,-0.00703125
-4.5880e-06,-0.00460938
-4.5860e-06,-0.000390625
-4.5840e-06,-0.00421875
-4.5820e-06,-0.00507813
-4.5800e-06,-0.00210938
-4.5780e-06,-0.00414063
-4.5760e-06,-0.0103906
-4.5740e-06,-0.00625
-4.5720e-06,-0.00304688
-4.5700e-06,-0.005
-4.5680e-06,-0.00546875
-4.5660e-06,-0.00367187
-4.5640e-06,-0.0053125
-4.5620e-06,-0.00429688
-4.5600e-06,-0.00578125
-4.5580e-06,-0.00632813
-4.5560e-06,-0.003125
-4.5540e-06,-0.00554688
-4.5520e-06,-0.0078125
-4.5500e-06,-0.00617188
-4.5480e-06,-0.0053125
-4.5460e-06,-0.00617188
-4.5440e-06,-0.00539063
-4.5420e-06,-0.00703125
-4.5400e-06,-0.00257812
-4.5380e-06,-0.0096875
-4.5360e-06,-0.00828125
-4.5340e-06,-0.00539063
-4.5320e-06,-0.0053125
-4.5300e-06,-0.005625
-4.5280e-06,-0.0059375
-4.5260e-06,-0.0025
-4.5240e-06,-0.00484375
-4.5220e-06,-0.00460938
-4.5200e-06,-0.00195312
-4.5180e-06,-0.00953125
-4.5160e-06,-0.00570313
-4.5140e-06,-0.0078125
-4.5120e-06,-0.0015625
-4.5100e-06,-0.00515625
-4.5080e-06,-0.00929688
-4.5060e-06,-0.00523438
-4.5040e-06,-0.01125
-4.5020e-06,-0.00859375
-4.5000e-06,-0.00546875
-4.4980e-06,-0.003125
-4.4960e-06,-0.00359375
-4.4940e-06,-0.003125
-4.4920e-06,-0.00296875
-4.4900e-06,-0.005625
-4.4880e-06,-0.0053125
-4.4860e-06,-0.00609375
-4.4840e-06,-0.0059375
-4.4820e-06,0.00148437
-4.4800e-06,-0.006875
-4.4780e-06,-0.00453125
-4.4760e-06,-0.00429688
-4.4740e-06,-0.00398438
-4.4720e-06,-0.00203125
-4.4700e-06,-0.00828125
-4.4680e-06,-0.0053125
-4.4660e-06,-0.00890625
-4.4640e-06,-0.00570313
-4.4620e-06,-0.00695313
-4.4600e-06,-0.00351563
-4.4580e-06,-0.00695313
-4.4560e-06,-0.00257812
-4.4540e-06,-0.00304688
-4.4520e-06,-0.00671875
-4.4500e-06,-0.00226563
-4.4480e-06,-0.00515625
-4.4460e-06,-0.00335938
-4.4440e-06,-0.0078125
-4.4420e-06,-0.00375
-4.4400e-06,-0.0111719
-4.4380e-06,-0.00578125
-4.4360e-06,-0.0053125
-4.4340e-06,-0.00734375
-4.4320e-06,-0.00609375
-4.4300e-06,-0.00453125
-4.4280e-06,-0.00507813
-4.4260e-06,-0.00382813
-4.4240e-06,-0.00742188
-4.4220e-06,-0.00375
-4.4200e-06,-0.00609375
-4.4180e-06,-0.00421875
-4.4160e-06,-0.005
-4.4140e-06,-0.0075
-4.4120e-06,-0.00257812
-4.4100e-06,-0.00398438
-4.4080e-06,-0.00515625
-4.4060e-06,-0.00601563
-4.4040e-06,-0.003125
-4.4020e-06,-0.00273438
-4.4000e-06,-0.00875
-4.3980e-06,-0.00484375
-4.3960e-06,-0.00664063
-4.3940e-06,-0.00179688
-4.3920e-06,-0.00429688
-4.3900e-06,-0.0053125
-4.3880e-06,-0.0028125
-4.3860e-06,-0.008125
-4.3840e-06,-0.0084375
-4.3820e-06,-0.00125
-4.3800e-06,-0.00648437
-4.3780e-06,-0.0071875
-4.3760e-06,-0.00226563
-4.3740e-06,-0.00015625
-4.3720e-06,-0.00796875
-4.3700e-06,-0.0103906
-4.3680e-06,-0.0065625
-4.3660e-06,-0.00546875
-4.3640e-06,-0.0059375
-4.3620e-06,-0.00601563
-4.3600e-06,-0.00734375
-4.3580e-06,-0.00289063
-4.3560e-06,-0.005625
-4.3540e-06,-0.0084375
-4.3520e-06,-0.00429688
-4.3500e-06,-0.00671875
-4.3480e-06,-0.0059375
-4.3460e-06,-0.00710938
-4.3440e-06,-0.00453125
-4.3420e-06,-0.00601563
-4.3400e-06,-0.00476562
-4.3380e-06,-0.00609375
-4.3360e-06,-0.00390625
-4.3340e-06,-0.00210938
-4.3320e-06,-0.00570313
-4.3300e-06,-0.00429688
-4.3280e-06,-0.00820313
-4.3260e-06,-0.00734375
-4.3240e-06,-0.00695313
-4.3220e-06,-0.00960938
-4.3200e-06,-0.00265625
-4.3180e-06,-0.00554688
-4.3160e-06,-0.00515625
-4.3140e-06,-0.00445313
-4.3120e-06,-0.0059375
-4.3100e-06,-0.00679688
-4.3080e-06,-0.00820313
-4.3060e-06,-0.00585938
-4.3040e-06,-0.006875
-4.3020e-06,-0.000546875
-4.3000e-06,-0.010625
-4.2980e-06,-0.0059375
-4.2960e-06,-0.00484375
-4.2940e-06,-0.00742188
-4.2920e-06,-0.00757812
-4.2900e-06,-0.00570313
-4.2880e-06,-0.005625
-4.2860e-06,-0.00625
-4.2840e-06,-0.00640625
-4.2820e-06,-0.00648437
-4.2800e-06,-0.00757812
-4.2780e-06,-0.00773438
-4.2760e-06,-0.00625
-4.2740e-06,-0.00625
-4.2720e-06,-0.00429688
-4.2700e-06,-0.00382813
-4.2680e-06,-0.00265625
-4.2660e-06,-0.00617188
-4.2640e-06,-0.00710938
-4.2620e-06,-0.00601563
-4.2600e-06,-0.00554688
-4.2580e-06,-0.005
-4.2560e-06,-0.00664063
-4.2540e-06,-0.00664063
-4.2520e-06,-0.00625
-4.2500e-06,-0.005
-4.2480e-06,-0.0078125
-4.2460e-06,-0.00492188
-4.2440e-06,-0.00617188
-4.2420e-06,-0.0025
-4.2400e-06,-0.006875
-4.2380e-06,-0.00390625
-4.2360e-06,-0.00773438
-4.2340e-06,-0.00304688
-4.2320e-06,-0.00492188
-4.2300e-06,-0.00242188
-4.2280e-06,-0.0059375
-4.2260e-06,-0.00375
-4.2240e-06,-0.00570313
-4.2220e-06,-0.00203125
-4.2200e-06,-0.0071875
-4.2180e-06,-0.00601563
-4.2160e-06,-0.00507813
-4.2140e-06,-0.00890625
-4.2120e-06,-0.0059375
-4.2100e-06,-0.00703125
-4.2080e-06,-0.0059375
-4.2060e-06,-0.00523438
-4.2040e-06,-0.00625
-4.2020e-06,-0.00382813
-4.2000e-06,-0.00554688
-4.1980e-06,-0.00835938
-4.1960e-06,-0.00695313
-4.1940e-06,-0.00101563
-4.1920e-06,-0.00453125
-4.1900e-06,-0.00390625
-4.1880e-06,-0.0034375
-4.1860e-06,-0.00476562
-4.1840e-06,-0.00296875
-4.1820e-06,-0.00367187
-4.1800e-06,-0.00453125
-4.1780e-06,-0.00664063
-4.1760e-06,-0.00507813
-4.1740e-06,-0.0009375
-4.1720e-06,-0.005625
-4.1700e-06,-0.00703125
-4.1680e-06,-0.00578125
-4.1660e-06,-0.00734375
-4.1640e-06,-0.00429688
-4.1620e-06,-0.00796875
-4.1600e-06,-0.0071875
-4.1580e-06,-0.00617188
-4.1560e-06,0.00046875
-4.1540e-06,-0.00640625
-4.1520e-06,-0.00632813
-4.1500e-06,-0.00664063
-4.1480e-06,-0.00257812
-4.1460e-06,-0.0015625
-4.1440e-06,-0.009375
-4.1420e-06,-0.005
-4.1400e-06,-0.0034375
-4.1380e-06,-0.0071875
-4.1360e-06,-0.00453125
-4.1340e-06,-0.00804688
-4.1320e-06,-0.005
-4.1300e-06,-0.00304688
-4.1280e-06,-0.00273438
-4.1260e-06,-0.00546875
-4.1240e-06,-0.0065625
-4.1220e-06,-0.00601563
-4.1200e-06,-0.006875
-4.1180e-06,-0.00460938
-4.1160e-06,-0.00429688
-4.1140e-06,-0.00929688
-4.1120e-06,-0.0040625
-4.1100e-06,-0.00648437
-4.1080e-06,-0.00265625
-4.1060e-06,-0.00960938
-4.1040e-06,-0.00648437
-4.1020e-06,-0.00632813
-4.1000e-06,-0.00546875
-4.0980e-06,-0.0065625
-4.0960e-06,-0.00476562
-4.0940e-06,-0.00523438
-4.0920e-06,-0.00421875
-4.0900e-06,-0.005625
-4.0880e-06,-0.00421875
-4.0860e-06,-0.00835938
-4.0840e-06,-0.00554688
-4.0820e-06,-0.004375
